Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
27.11.2025 11:45;27.11.2025 12:00;18.637,40;19.034,80;397,39;8.234,35
27.11.2025 12:00;27.11.2025 12:15;18.524,95;18.806,93;281,99;8.161,98
27.11.2025 12:15;27.11.2025 12:30;18.434,73;18.759,05;324,31;8.196,47
27.11.2025 12:30;27.11.2025 12:45;18.501,03;18.755,33;254,30;8.320,63
27.11.2025 12:45;27.11.2025 13:00;18.513,36;18.683,31;169,95;8.322,87
27.11.2025 13:00;27.11.2025 13:15;18.421,81;18.570,11;148,30;8.214,71
27.11.2025 13:15;27.11.2025 13:30;18.406,57;18.573,02;166,45;8.237,42
27.11.2025 13:30;27.11.2025 13:45;18.290,69;18.462,00;171,31;8.215,78
27.11.2025 13:45;27.11.2025 14:00;18.172,08;18.350,00;177,91;8.273,23
27.11.2025 14:00;27.11.2025 14:15;17.980,78;18.251,75;270,97;8.251,69
27.11.2025 14:15;27.11.2025 14:30;17.945,09;18.023,46;78,37;8.387,49
27.11.2025 14:30;27.11.2025 14:45;17.862,01;17.923,23;61,22;8.434,78
27.11.2025 14:45;27.11.2025 15:00;17.824,43;17.862,73;38,30;8.526,64
27.11.2025 15:00;27.11.2025 15:15;17.984,33;18.039,28;54,95;8.837,70
27.11.2025 15:15;27.11.2025 15:30;17.988,74;18.007,56;18,83;8.967,32
27.11.2025 15:30;27.11.2025 15:45;17.901,92;17.917,68;15,77;9.042,56
27.11.2025 15:45;27.11.2025 16:00;17.891,74;17.894,16;2,42;9.182,19
27.11.2025 16:00;27.11.2025 16:15;17.937,61;17.980,16;42,55;9.249,99
27.11.2025 16:15;27.11.2025 16:30;17.976,18;17.980,24;4,07;9.287,08
27.11.2025 16:30;27.11.2025 16:45;18.085,76;18.094,41;8,66;9.311,11
27.11.2025 16:45;27.11.2025 17:00;18.295,21;18.299,58;4,37;9.401,97
27.11.2025 17:00;27.11.2025 17:15;18.421,77;18.472,79;51,01;9.467,32
27.11.2025 17:15;27.11.2025 17:30;18.554,94;18.600,45;45,51;9.578,04
27.11.2025 17:30;27.11.2025 17:45;18.571,82;18.610,98;39,16;9.536,60
27.11.2025 17:45;27.11.2025 18:00;18.498,64;18.521,86;23,21;9.407,83
27.11.2025 18:00;27.11.2025 18:15;18.458,49;18.504,69;46,20;9.282,83
27.11.2025 18:15;27.11.2025 18:30;18.259,06;18.299,82;40,76;9.109,45
27.11.2025 18:30;27.11.2025 18:45;18.161,43;18.198,72;37,29;8.982,94
27.11.2025 18:45;27.11.2025 19:00;18.086,74;18.123,61;36,86;8.974,73
27.11.2025 19:00;27.11.2025 19:15;17.960,08;17.996,87;36,79;8.762,53
27.11.2025 19:15;27.11.2025 19:30;17.764,03;17.800,77;36,73;8.599,35
27.11.2025 19:30;27.11.2025 19:45;17.642,66;17.679,41;36,75;8.510,38
27.11.2025 19:45;27.11.2025 20:00;17.504,27;17.540,92;36,65;8.385,88
27.11.2025 20:00;27.11.2025 20:15;17.269,56;17.316,09;46,53;8.167,71
27.11.2025 20:15;27.11.2025 20:30;16.910,00;16.974,00;64,00;7.856,94
27.11.2025 20:30;27.11.2025 20:45;16.626,47;16.733,75;107,28;7.606,25
27.11.2025 20:45;27.11.2025 21:00;16.523,09;16.688,99;165,90;7.510,05
27.11.2025 21:00;27.11.2025 21:15;16.246,25;16.360,01;113,76;7.279,53
27.11.2025 21:15;27.11.2025 21:30;16.061,14;16.260,57;199,43;7.171,33
27.11.2025 21:30;27.11.2025 21:45;15.766,31;16.168,72;402,41;6.892,10
27.11.2025 21:45;27.11.2025 22:00;15.528,57;16.088,41;559,84;6.698,33
27.11.2025 22:00;27.11.2025 22:15;15.397,48;15.886,51;489,02;6.887,72
27.11.2025 22:15;27.11.2025 22:30;15.234,28;15.780,03;545,75;6.750,12
27.11.2025 22:30;27.11.2025 22:45;14.924,16;15.463,86;539,70;6.482,11
27.11.2025 22:45;27.11.2025 23:00;14.717,27;15.433,59;716,33;6.259,02
27.11.2025 23:00;27.11.2025 23:15;14.408,62;15.096,30;687,68;6.047,67
27.11.2025 23:15;27.11.2025 23:30;14.192,78;15.019,00;826,22;5.822,94
27.11.2025 23:30;27.11.2025 23:45;14.011,19;14.853,68;842,49;5.660,50
27.11.2025 23:45;28.11.2025 00:00;13.807,42;14.767,04;959,63;5.481,53
28.11.2025 00:00;28.11.2025 00:15;13.464,18;14.245,00;780,82;5.217,92
28.11.2025 00:15;28.11.2025 00:30;13.395,19;14.320,98;925,79;5.202,78
28.11.2025 00:30;28.11.2025 00:45;13.322,01;14.463,69;1.141,68;5.171,74
28.11.2025 00:45;28.11.2025 01:00;13.320,81;14.603,94;1.283,12;5.277,77
28.11.2025 01:00;28.11.2025 01:15;13.052,67;14.298,98;1.246,31;5.098,12
28.11.2025 01:15;28.11.2025 01:30;13.062,49;14.325,42;1.262,93;5.149,84
28.11.2025 01:30;28.11.2025 01:45;12.919,46;14.159,95;1.240,49;5.050,22
28.11.2025 01:45;28.11.2025 02:00;12.802,99;14.055,83;1.252,83;5.015,66
28.11.2025 02:00;28.11.2025 02:15;12.652,22;13.762,63;1.110,40;4.865,55
28.11.2025 02:15;28.11.2025 02:30;12.628,61;13.784,81;1.156,21;4.854,07
28.11.2025 02:30;28.11.2025 02:45;12.667,24;13.814,28;1.147,04;4.929,50
28.11.2025 02:45;28.11.2025 03:00;12.673,56;13.813,90;1.140,34;4.958,74
28.11.2025 03:00;28.11.2025 03:15;12.712,26;13.856,82;1.144,56;5.023,79
28.11.2025 03:15;28.11.2025 03:30;12.684,18;13.812,62;1.128,44;5.019,43
28.11.2025 03:30;28.11.2025 03:45;12.746,51;13.913,81;1.167,30;5.092,75
28.11.2025 03:45;28.11.2025 04:00;12.786,19;13.953,21;1.167,02;5.178,25
28.11.2025 04:00;28.11.2025 04:15;12.834,89;13.975,97;1.141,08;5.300,38
28.11.2025 04:15;28.11.2025 04:30;12.884,23;13.906,61;1.022,38;5.372,25
28.11.2025 04:30;28.11.2025 04:45;12.995,31;13.941,27;945,96;5.530,66
28.11.2025 04:45;28.11.2025 05:00;13.079,11;13.992,34;913,23;5.636,67
28.11.2025 05:00;28.11.2025 05:15;13.354,83;14.227,36;872,53;5.914,55
28.11.2025 05:15;28.11.2025 05:30;13.434,52;14.133,65;699,13;6.005,31
28.11.2025 05:30;28.11.2025 05:45;13.666,09;14.082,62;416,53;6.264,61
28.11.2025 05:45;28.11.2025 06:00;14.060,97;14.346,29;285,32;6.689,89
28.11.2025 06:00;28.11.2025 06:15;14.959,14;15.214,56;255,42;7.247,59
28.11.2025 06:15;28.11.2025 06:30;15.564,36;15.742,17;177,81;7.698,21
28.11.2025 06:30;28.11.2025 06:45;15.912,69;15.917,26;4,57;8.134,18
28.11.2025 06:45;28.11.2025 07:00;16.228,00;16.231,83;3,83;8.539,22
28.11.2025 07:00;28.11.2025 07:15;16.728,48;16.730,88;2,40;9.077,48
28.11.2025 07:15;28.11.2025 07:30;17.019,25;17.021,61;2,36;9.423,35
28.11.2025 07:30;28.11.2025 07:45;17.290,33;17.291,53;1,20;9.774,81
28.11.2025 07:45;28.11.2025 08:00;17.449,69;17.450,29;0,60;9.969,99
28.11.2025 08:00;28.11.2025 08:15;17.547,06;17.547,52;0,46;9.948,16
28.11.2025 08:15;28.11.2025 08:30;17.755,97;17.756,25;0,28;10.072,98
28.11.2025 08:30;28.11.2025 08:45;17.934,86;17.935,12;0,26;10.176,11
28.11.2025 08:45;28.11.2025 09:00;17.963,31;17.963,65;0,34;10.089,49
28.11.2025 09:00;28.11.2025 09:15;17.780,22;17.780,50;0,28;9.782,25
28.11.2025 09:15;28.11.2025 09:30;17.828,47;17.828,81;0,34;9.665,59
28.11.2025 09:30;28.11.2025 09:45;17.911,85;17.912,42;0,56;9.620,16
28.11.2025 09:45;28.11.2025 10:00;18.041,93;18.044,04;2,11;9.563,00
28.11.2025 10:00;28.11.2025 10:15;17.923,15;17.925,44;2,29;9.285,57
28.11.2025 10:15;28.11.2025 10:30;17.917,53;17.920,69;3,16;9.158,31
28.11.2025 10:30;28.11.2025 10:45;17.915,77;17.918,90;3,13;9.033,57
28.11.2025 10:45;28.11.2025 11:00;18.035,09;18.038,25;3,16;9.101,66
28.11.2025 11:00;28.11.2025 11:15;18.097,60;18.112,49;14,89;9.149,15
28.11.2025 11:15;28.11.2025 11:30;18.078,81;18.104,36;25,55;9.158,04
28.11.2025 11:30;28.11.2025 11:45;17.992,28;18.017,52;25,25;9.176,34
28.11.2025 11:45;28.11.2025 12:00;17.967,70;17.992,81;25,12;9.218,90
28.11.2025 12:00;28.11.2025 12:15;17.957,94;17.982,84;24,90;9.271,70
28.11.2025 12:15;28.11.2025 12:30;17.848,46;17.903,43;54,97;9.250,37
28.11.2025 12:30;28.11.2025 12:45;17.695,49;17.738,59;43,09;9.240,78
28.11.2025 12:45;28.11.2025 13:00;17.540,90;17.589,86;48,96;9.236,02
28.11.2025 13:00;28.11.2025 13:15;17.385,51;17.418,35;32,84;9.246,60
28.11.2025 13:15;28.11.2025 13:30;17.234,73;17.259,69;24,96;9.313,64
28.11.2025 13:30;28.11.2025 13:45;17.173,55;17.200,35;26,81;9.486,72
28.11.2025 13:45;28.11.2025 14:00;16.946,58;16.972,82;26,24;9.508,17
28.11.2025 14:00;28.11.2025 14:15;16.940,18;16.964,19;24,01;9.765,53
28.11.2025 14:15;28.11.2025 14:30;17.120,97;17.144,73;23,76;10.233,09
28.11.2025 14:30;28.11.2025 14:45;16.940,22;16.971,52;31,29;10.537,80
28.11.2025 14:45;28.11.2025 15:00;16.856,01;16.879,11;23,09;10.764,99
28.11.2025 15:00;28.11.2025 15:15;16.927,16;16.931,13;3,97;11.091,85
28.11.2025 15:15;28.11.2025 15:30;16.810,41;16.810,85;0,44;11.220,42
28.11.2025 15:30;28.11.2025 15:45;16.842,81;16.842,94;0,12;11.410,91
28.11.2025 15:45;28.11.2025 16:00;16.827,03;16.827,06;0,03;11.427,16
28.11.2025 16:00;28.11.2025 16:15;16.898,19;16.898,23;0,04;11.519,81
28.11.2025 16:15;28.11.2025 16:30;16.935,96;16.936,02;0,06;11.492,51
28.11.2025 16:30;28.11.2025 16:45;17.099,77;17.099,82;0,05;11.539,98
28.11.2025 16:45;28.11.2025 17:00;17.225,85;17.225,90;0,05;11.588,39
28.11.2025 17:00;28.11.2025 17:15;17.232,64;17.232,68;0,04;11.434,94
28.11.2025 17:15;28.11.2025 17:30;17.267,28;17.268,10;0,82;11.327,00
28.11.2025 17:30;28.11.2025 17:45;17.295,54;17.296,92;1,39;11.250,06
28.11.2025 17:45;28.11.2025 18:00;17.294,73;17.296,14;1,41;11.154,59
28.11.2025 18:00;28.11.2025 18:15;17.110,53;17.143,16;32,62;10.931,54
28.11.2025 18:15;28.11.2025 18:30;17.046,12;17.076,87;30,75;10.725,50
28.11.2025 18:30;28.11.2025 18:45;16.902,85;16.917,18;14,33;10.418,69
28.11.2025 18:45;28.11.2025 19:00;16.945,84;16.969,17;23,33;10.343,37
28.11.2025 19:00;28.11.2025 19:15;16.763,29;16.788,68;25,38;10.167,09
28.11.2025 19:15;28.11.2025 19:30;16.622,43;16.641,44;19,01;10.014,57
28.11.2025 19:30;28.11.2025 19:45;16.438,17;16.471,55;33,38;9.794,09
28.11.2025 19:45;28.11.2025 20:00;16.272,01;16.298,23;26,22;9.592,22
28.11.2025 20:00;28.11.2025 20:15;16.035,56;16.037,93;2,37;9.296,66
28.11.2025 20:15;28.11.2025 20:30;15.889,91;15.895,98;6,07;9.126,84
28.11.2025 20:30;28.11.2025 20:45;15.634,78;15.641,12;6,34;8.879,08
28.11.2025 20:45;28.11.2025 21:00;15.457,01;15.461,88;4,87;8.664,86
28.11.2025 21:00;28.11.2025 21:15;15.261,55;15.270,21;8,66;8.441,33
28.11.2025 21:15;28.11.2025 21:30;15.071,37;15.110,44;39,07;8.231,88
28.11.2025 21:30;28.11.2025 21:45;14.789,46;14.825,07;35,61;7.921,94
28.11.2025 21:45;28.11.2025 22:00;14.623,26;14.651,71;28,45;7.742,05
28.11.2025 22:00;28.11.2025 22:15;14.538,87;14.566,94;28,07;7.941,21
28.11.2025 22:15;28.11.2025 22:30;14.219,54;14.253,62;34,07;7.648,17
28.11.2025 22:30;28.11.2025 22:45;14.078,61;14.100,24;21,63;7.525,51
28.11.2025 22:45;28.11.2025 23:00;13.948,39;13.999,07;50,68;7.441,34
28.11.2025 23:00;28.11.2025 23:15;13.420,31;13.458,00;37,69;7.021,06
28.11.2025 23:15;28.11.2025 23:30;13.291,61;13.402,49;110,87;6.972,78
28.11.2025 23:30;28.11.2025 23:45;13.062,64;13.251,63;188,99;6.801,24
28.11.2025 23:45;29.11.2025 00:00;12.808,08;13.128,23;320,15;6.589,22
29.11.2025 00:00;29.11.2025 00:15;12.520,03;12.698,34;178,31;6.372,63
29.11.2025 00:15;29.11.2025 00:30;12.425,18;12.586,29;161,11;6.375,62
29.11.2025 00:30;29.11.2025 00:45;12.295,51;12.649,74;354,23;6.347,39
29.11.2025 00:45;29.11.2025 01:00;12.086,66;12.499,74;413,08;6.211,02
29.11.2025 01:00;29.11.2025 01:15;11.938,40;12.118,05;179,66;6.097,10
29.11.2025 01:15;29.11.2025 01:30;11.791,80;11.992,89;201,09;6.021,00
29.11.2025 01:30;29.11.2025 01:45;11.657,40;11.949,75;292,36;6.016,18
29.11.2025 01:45;29.11.2025 02:00;11.595,37;11.933,16;337,80;6.079,33
29.11.2025 02:00;29.11.2025 02:15;11.541,26;11.849,15;307,89;6.135,98
29.11.2025 02:15;29.11.2025 02:30;11.456,51;11.779,83;323,32;6.163,18
29.11.2025 02:30;29.11.2025 02:45;11.360,95;11.686,81;325,86;6.150,00
29.11.2025 02:45;29.11.2025 03:00;11.375,20;11.760,14;384,95;6.240,20
29.11.2025 03:00;29.11.2025 03:15;11.243,56;11.586,86;343,29;6.191,25
29.11.2025 03:15;29.11.2025 03:30;11.232,08;11.622,34;390,26;6.272,80
29.11.2025 03:30;29.11.2025 03:45;11.163,73;11.534,81;371,07;6.310,07
29.11.2025 03:45;29.11.2025 04:00;11.188,22;11.561,26;373,03;6.446,72
29.11.2025 04:00;29.11.2025 04:15;11.261,24;11.615,31;354,07;6.573,14
29.11.2025 04:15;29.11.2025 04:30;11.282,00;11.598,48;316,48;6.680,58
29.11.2025 04:30;29.11.2025 04:45;11.243,29;11.531,91;288,62;6.746,27
29.11.2025 04:45;29.11.2025 05:00;11.242,38;11.534,25;291,87;6.830,97
29.11.2025 05:00;29.11.2025 05:15;11.315,19;11.612,78;297,59;6.900,50
29.11.2025 05:15;29.11.2025 05:30;11.340,22;11.715,42;375,20;7.048,16
29.11.2025 05:30;29.11.2025 05:45;11.364,01;11.685,45;321,45;7.162,66
29.11.2025 05:45;29.11.2025 06:00;11.458,49;11.715,83;257,34;7.291,84
29.11.2025 06:00;29.11.2025 06:15;11.630,31;11.947,35;317,04;7.467,60
29.11.2025 06:15;29.11.2025 06:30;11.747,37;11.844,48;97,11;7.567,50
29.11.2025 06:30;29.11.2025 06:45;11.909,97;11.957,86;47,90;7.667,01
29.11.2025 06:45;29.11.2025 07:00;12.076,84;12.181,10;104,26;7.799,49
29.11.2025 07:00;29.11.2025 07:15;12.327,32;12.445,80;118,47;8.103,17
29.11.2025 07:15;29.11.2025 07:30;12.514,41;12.597,33;82,92;8.260,45
29.11.2025 07:30;29.11.2025 07:45;12.750,95;12.774,98;24,03;8.507,52
29.11.2025 07:45;29.11.2025 08:00;12.975,24;12.987,08;11,84;8.713,06
29.11.2025 08:00;29.11.2025 08:15;13.317,20;13.344,33;27,13;8.929,80
29.11.2025 08:15;29.11.2025 08:30;13.543,97;13.562,72;18,74;9.079,90
29.11.2025 08:30;29.11.2025 08:45;13.746,27;13.780,13;33,85;9.131,35
29.11.2025 08:45;29.11.2025 09:00;13.902,11;13.941,32;39,20;9.139,80
29.11.2025 09:00;29.11.2025 09:15;14.016,00;14.038,15;22,15;9.148,45
29.11.2025 09:15;29.11.2025 09:30;14.143,35;14.147,21;3,86;9.175,29
29.11.2025 09:30;29.11.2025 09:45;14.302,09;14.316,72;14,64;9.140,81
29.11.2025 09:45;29.11.2025 10:00;14.416,45;14.442,01;25,56;9.054,38
29.11.2025 10:00;29.11.2025 10:15;14.517,17;14.543,27;26,10;8.959,69
29.11.2025 10:15;29.11.2025 10:30;14.602,50;14.630,84;28,34;8.948,61
29.11.2025 10:30;29.11.2025 10:45;14.666,46;14.708,61;42,14;8.830,85
29.11.2025 10:45;29.11.2025 11:00;14.686,58;14.744,38;57,81;8.695,46
29.11.2025 11:00;29.11.2025 11:15;14.686,36;14.749,16;62,80;8.561,43
29.11.2025 11:15;29.11.2025 11:30;14.762,67;14.830,54;67,87;8.538,65
29.11.2025 11:30;29.11.2025 11:45;14.900,71;14.969,86;69,15;8.605,52
29.11.2025 11:45;29.11.2025 12:00;14.814,45;14.828,72;14,27;8.496,84
29.11.2025 12:00;29.11.2025 12:15;14.807,43;14.812,14;4,72;8.511,14
29.11.2025 12:15;29.11.2025 12:30;14.677,18;14.681,42;4,24;8.460,25
29.11.2025 12:30;29.11.2025 12:45;14.605,99;14.610,27;4,29;8.419,09
29.11.2025 12:45;29.11.2025 13:00;14.557,69;14.562,00;4,31;8.472,61
29.11.2025 13:00;29.11.2025 13:15;14.545,58;14.550,22;4,64;8.555,97
29.11.2025 13:15;29.11.2025 13:30;14.399,09;14.416,58;17,49;8.524,08
29.11.2025 13:30;29.11.2025 13:45;14.320,83;14.326,67;5,84;8.617,64
29.11.2025 13:45;29.11.2025 14:00;14.293,37;14.298,81;5,45;8.744,84
29.11.2025 14:00;29.11.2025 14:15;14.231,72;14.237,25;5,53;8.861,78
29.11.2025 14:15;29.11.2025 14:30;14.170,78;14.175,96;5,18;8.968,57
29.11.2025 14:30;29.11.2025 14:45;14.135,94;14.139,95;4,00;9.114,33
29.11.2025 14:45;29.11.2025 15:00;14.092,43;14.096,18;3,75;9.277,06
29.11.2025 15:00;29.11.2025 15:15;14.028,05;14.031,90;3,85;9.346,88
29.11.2025 15:15;29.11.2025 15:30;14.138,20;14.141,68;3,48;9.583,45
29.11.2025 15:30;29.11.2025 15:45;14.187,78;14.189,34;1,55;9.720,65
29.11.2025 15:45;29.11.2025 16:00;14.237,82;14.239,15;1,33;9.818,83
29.11.2025 16:00;29.11.2025 16:15;14.347,84;14.349,08;1,25;9.843,97
29.11.2025 16:15;29.11.2025 16:30;14.470,66;14.471,92;1,26;9.812,38
29.11.2025 16:30;29.11.2025 16:45;14.678,49;14.679,96;1,47;9.777,00
29.11.2025 16:45;29.11.2025 17:00;14.772,44;14.774,25;1,81;9.665,99
29.11.2025 17:00;29.11.2025 17:15;14.866,23;14.868,27;2,04;9.575,02
29.11.2025 17:15;29.11.2025 17:30;14.922,29;14.924,55;2,26;9.438,80
29.11.2025 17:30;29.11.2025 17:45;14.961,68;14.964,34;2,66;9.344,24
29.11.2025 17:45;29.11.2025 18:00;14.864,20;14.867,49;3,29;9.185,81
29.11.2025 18:00;29.11.2025 18:15;15.007,26;15.010,59;3,33;9.181,87
29.11.2025 18:15;29.11.2025 18:30;14.944,87;14.948,22;3,35;9.029,06
29.11.2025 18:30;29.11.2025 18:45;14.902,32;14.907,19;4,87;8.899,03
29.11.2025 18:45;29.11.2025 19:00;14.825,67;14.830,83;5,16;8.750,69
29.11.2025 19:00;29.11.2025 19:15;14.682,21;14.705,51;23,30;8.539,96
29.11.2025 19:15;29.11.2025 19:30;14.503,78;14.568,23;64,45;8.340,61
29.11.2025 19:30;29.11.2025 19:45;14.354,41;14.418,21;63,80;8.124,54
29.11.2025 19:45;29.11.2025 20:00;14.145,67;14.287,15;141,47;7.833,41
29.11.2025 20:00;29.11.2025 20:15;13.976,92;14.042,28;65,36;7.570,09
29.11.2025 20:15;29.11.2025 20:30;13.792,47;13.937,42;144,95;7.374,99
29.11.2025 20:30;29.11.2025 20:45;13.633,30;13.765,35;132,05;7.170,73
29.11.2025 20:45;29.11.2025 21:00;13.413,37;13.589,14;175,77;6.978,01
29.11.2025 21:00;29.11.2025 21:15;13.363,71;13.530,70;166,98;6.890,62
29.11.2025 21:15;29.11.2025 21:30;13.265,26;13.373,48;108,22;6.756,79
29.11.2025 21:30;29.11.2025 21:45;13.193,49;13.352,72;159,23;6.662,90
29.11.2025 21:45;29.11.2025 22:00;13.024,08;13.174,29;150,21;6.536,73
29.11.2025 22:00;29.11.2025 22:15;13.074,10;13.117,07;42,98;6.626,86
29.11.2025 22:15;29.11.2025 22:30;12.962,26;13.034,55;72,30;6.510,90
29.11.2025 22:30;29.11.2025 22:45;12.812,59;12.852,49;39,90;6.326,44
29.11.2025 22:45;29.11.2025 23:00;12.567,38;12.690,71;123,33;6.057,26
29.11.2025 23:00;29.11.2025 23:15;12.252,80;12.335,55;82,75;5.691,85
29.11.2025 23:15;29.11.2025 23:30;12.092,92;12.384,62;291,70;5.475,40
29.11.2025 23:30;29.11.2025 23:45;11.951,13;12.271,16;320,03;5.250,82
29.11.2025 23:45;30.11.2025 00:00;11.796,08;12.193,02;396,94;5.044,18
30.11.2025 00:00;30.11.2025 00:15;11.496,07;11.823,25;327,19;4.811,20
30.11.2025 00:15;30.11.2025 00:30;11.418,17;12.009,67;591,50;4.718,01
30.11.2025 00:30;30.11.2025 00:45;11.276,72;12.356,87;1.080,16;4.551,50
30.11.2025 00:45;30.11.2025 01:00;11.109,69;12.417,38;1.307,69;4.391,71
30.11.2025 01:00;30.11.2025 01:15;10.921,47;12.181,62;1.260,14;4.231,53
30.11.2025 01:15;30.11.2025 01:30;10.841,91;12.071,78;1.229,87;4.128,56
30.11.2025 01:30;30.11.2025 01:45;10.668,33;11.904,06;1.235,74;3.906,44
30.11.2025 01:45;30.11.2025 02:00;10.755,34;12.027,17;1.271,84;3.969,41
30.11.2025 02:00;30.11.2025 02:15;10.714,30;11.966,16;1.251,86;3.992,61
30.11.2025 02:15;30.11.2025 02:30;10.623,57;11.880,92;1.257,35;3.895,31
30.11.2025 02:30;30.11.2025 02:45;10.723,05;12.013,99;1.290,94;3.999,40
30.11.2025 02:45;30.11.2025 03:00;10.811,74;12.112,84;1.301,10;4.185,21
30.11.2025 03:00;30.11.2025 03:15;10.710,86;12.040,53;1.329,67;4.129,35
30.11.2025 03:15;30.11.2025 03:30;10.647,80;12.012,37;1.364,57;4.093,69
30.11.2025 03:30;30.11.2025 03:45;10.613,56;11.992,61;1.379,05;4.077,72
30.11.2025 03:45;30.11.2025 04:00;10.533,91;11.846,77;1.312,86;3.968,36
30.11.2025 04:00;30.11.2025 04:15;10.556,20;11.796,92;1.240,72;4.045,58
30.11.2025 04:15;30.11.2025 04:30;10.502,84;11.790,25;1.287,41;4.094,98
30.11.2025 04:30;30.11.2025 04:45;10.600,41;11.867,19;1.266,78;4.217,00
30.11.2025 04:45;30.11.2025 05:00;10.565,82;11.833,38;1.267,56;4.215,94
30.11.2025 05:00;30.11.2025 05:15;10.664,76;11.949,21;1.284,45;4.256,41
30.11.2025 05:15;30.11.2025 05:30;10.595,85;11.862,14;1.266,28;4.227,27
30.11.2025 05:30;30.11.2025 05:45;10.631,23;11.870,66;1.239,43;4.289,49
30.11.2025 05:45;30.11.2025 06:00;10.673,87;11.868,32;1.194,46;4.368,62
30.11.2025 06:00;30.11.2025 06:15;10.877,73;12.217,88;1.340,15;4.455,95
30.11.2025 06:15;30.11.2025 06:30;10.900,71;12.215,70;1.314,99;4.558,01
30.11.2025 06:30;30.11.2025 06:45;10.963,79;12.240,39;1.276,60;4.716,83
30.11.2025 06:45;30.11.2025 07:00;11.013,56;12.288,20;1.274,64;4.772,64
30.11.2025 07:00;30.11.2025 07:15;11.124,51;12.330,98;1.206,47;4.945,37
30.11.2025 07:15;30.11.2025 07:30;11.307,66;12.399,68;1.092,02;5.165,37
30.11.2025 07:30;30.11.2025 07:45;11.468,23;12.394,63;926,40;5.284,27
30.11.2025 07:45;30.11.2025 08:00;11.583,07;12.360,36;777,30;5.369,69
30.11.2025 08:00;30.11.2025 08:15;11.955,96;12.658,81;702,85;5.640,83
30.11.2025 08:15;30.11.2025 08:30;12.226,29;12.867,52;641,23;5.791,35
30.11.2025 08:30;30.11.2025 08:45;12.434,33;12.959,85;525,53;5.855,02
30.11.2025 08:45;30.11.2025 09:00;12.605,00;13.086,68;481,68;5.870,49
30.11.2025 09:00;30.11.2025 09:15;12.867,92;13.422,80;554,87;5.939,81
30.11.2025 09:15;30.11.2025 09:30;13.049,61;13.697,18;647,57;6.063,12
30.11.2025 09:30;30.11.2025 09:45;13.048,33;13.826,10;777,77;5.934,54
30.11.2025 09:45;30.11.2025 10:00;13.194,38;13.804,64;610,26;5.886,12
30.11.2025 10:00;30.11.2025 10:15;13.162,67;13.294,90;132,24;5.746,17
30.11.2025 10:15;30.11.2025 10:30;13.308,21;13.447,69;139,48;5.773,94
30.11.2025 10:30;30.11.2025 10:45;13.450,91;13.525,03;74,11;5.849,96
30.11.2025 10:45;30.11.2025 11:00;13.635,22;13.698,84;63,62;5.997,74
30.11.2025 11:00;30.11.2025 11:15;13.882,03;13.935,18;53,15;6.359,68
30.11.2025 11:15;30.11.2025 11:30;14.061,82;14.104,73;42,91;6.584,79
30.11.2025 11:30;30.11.2025 11:45;14.100,20;14.133,15;32,95;6.623,41
30.11.2025 11:45;30.11.2025 12:00;14.219,35;14.252,00;32,65;6.796,31
30.11.2025 12:00;30.11.2025 12:15;14.293,57;14.327,64;34,07;7.002,27
30.11.2025 12:15;30.11.2025 12:30;14.280,46;14.303,86;23,40;7.088,34
30.11.2025 12:30;30.11.2025 12:45;14.130,78;14.154,58;23,80;7.105,77
30.11.2025 12:45;30.11.2025 13:00;14.086,93;14.110,46;23,54;7.248,40
30.11.2025 13:00;30.11.2025 13:15;14.000,78;14.022,98;22,20;7.416,43
30.11.2025 13:15;30.11.2025 13:30;13.816,95;13.839,92;22,97;7.351,30
30.11.2025 13:30;30.11.2025 13:45;13.806,89;13.812,98;6,09;7.502,63
30.11.2025 13:45;30.11.2025 14:00;13.677,80;13.682,43;4,63;7.597,90
30.11.2025 14:00;30.11.2025 14:15;13.740,79;13.745,88;5,09;7.791,38
30.11.2025 14:15;30.11.2025 14:30;13.652,98;13.658,15;5,17;7.852,65
30.11.2025 14:30;30.11.2025 14:45;13.516,69;13.521,98;5,28;7.922,48
30.11.2025 14:45;30.11.2025 15:00;13.651,91;13.657,13;5,22;8.086,00
30.11.2025 15:00;30.11.2025 15:15;13.659,80;13.663,47;3,66;8.096,22
30.11.2025 15:15;30.11.2025 15:30;13.690,55;13.693,91;3,36;8.130,71
30.11.2025 15:30;30.11.2025 15:45;13.564,25;13.567,62;3,37;8.000,78
30.11.2025 15:45;30.11.2025 16:00;13.694,27;13.697,70;3,43;8.054,69
30.11.2025 16:00;30.11.2025 16:15;13.794,03;13.797,73;3,70;8.140,77
30.11.2025 16:15;30.11.2025 16:30;13.957,44;13.961,63;4,19;8.199,43
30.11.2025 16:30;30.11.2025 16:45;14.091,69;14.095,58;3,88;8.172,00
30.11.2025 16:45;30.11.2025 17:00;14.264,69;14.267,91;3,22;8.188,85
30.11.2025 17:00;30.11.2025 17:15;14.506,38;14.510,54;4,16;8.298,01
30.11.2025 17:15;30.11.2025 17:30;14.625,94;14.641,03;15,08;8.281,91
30.11.2025 17:30;30.11.2025 17:45;14.765,60;14.771,70;6,10;8.364,20
30.11.2025 17:45;30.11.2025 18:00;14.841,66;14.855,47;13,81;8.358,38
