Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
26.11.2024 23:15;26.11.2024 23:30;13.401,25;13.537,00;135,75;8.071,00
26.11.2024 23:30;26.11.2024 23:45;13.220,25;13.355,25;135,00;7.994,75
26.11.2024 23:45;27.11.2024 00:00;12.971,50;13.234,25;262,75;7.871,25
27.11.2024 00:00;27.11.2024 00:15;12.803,00;13.149,50;346,50;7.830,75
27.11.2024 00:15;27.11.2024 00:30;12.702,00;13.073,00;371,00;7.757,50
27.11.2024 00:30;27.11.2024 00:45;12.678,00;13.213,50;535,50;7.657,75
27.11.2024 00:45;27.11.2024 01:00;12.560,75;13.200,00;639,25;7.576,50
27.11.2024 01:00;27.11.2024 01:15;12.389,75;12.900,00;510,25;7.497,75
27.11.2024 01:15;27.11.2024 01:30;12.339,00;12.991,50;652,50;7.519,50
27.11.2024 01:30;27.11.2024 01:45;12.306,75;13.069,00;762,25;7.601,25
27.11.2024 01:45;27.11.2024 02:00;12.302,25;13.095,75;793,50;7.691,25
27.11.2024 02:00;27.11.2024 02:15;12.094,50;12.997,00;902,50;7.673,50
27.11.2024 02:15;27.11.2024 02:30;12.003,25;12.861,25;858,00;7.757,75
27.11.2024 02:30;27.11.2024 02:45;12.050,75;12.771,25;720,50;7.935,25
27.11.2024 02:45;27.11.2024 03:00;12.078,50;12.782,75;704,25;8.118,00
27.11.2024 03:00;27.11.2024 03:15;12.044,50;12.675,25;630,75;8.267,00
27.11.2024 03:15;27.11.2024 03:30;12.000,75;12.596,00;595,25;8.408,75
27.11.2024 03:30;27.11.2024 03:45;12.053,25;12.583,25;530,00;8.636,00
27.11.2024 03:45;27.11.2024 04:00;12.108,50;12.613,25;504,75;8.837,25
27.11.2024 04:00;27.11.2024 04:15;12.159,25;12.564,25;405,00;8.982,50
27.11.2024 04:15;27.11.2024 04:30;12.182,50;12.482,00;299,50;9.130,00
27.11.2024 04:30;27.11.2024 04:45;12.258,00;12.491,00;233,00;9.299,00
27.11.2024 04:45;27.11.2024 05:00;12.480,50;12.704,75;224,25;9.612,25
27.11.2024 05:00;27.11.2024 05:15;12.812,00;13.062,50;250,50;9.999,75
27.11.2024 05:15;27.11.2024 05:30;13.004,25;13.167,50;163,25;10.259,00
27.11.2024 05:30;27.11.2024 05:45;13.218,50;13.271,50;53,00;10.544,50
27.11.2024 05:45;27.11.2024 06:00;13.504,25;13.532,00;27,75;10.910,50
27.11.2024 06:00;27.11.2024 06:15;14.275,00;14.307,50;32,50;11.730,25
27.11.2024 06:15;27.11.2024 06:30;14.790,75;14.792,50;1,75;12.244,00
27.11.2024 06:30;27.11.2024 06:45;15.183,25;15.185,00;1,75;12.592,25
27.11.2024 06:45;27.11.2024 07:00;15.589,25;15.590,75;1,50;13.013,75
27.11.2024 07:00;27.11.2024 07:15;16.007,00;16.007,50;0,50;13.465,50
27.11.2024 07:15;27.11.2024 07:30;16.268,00;16.268,50;0,50;13.711,75
27.11.2024 07:30;27.11.2024 07:45;16.430,75;16.431,25;0,50;13.833,00
27.11.2024 07:45;27.11.2024 08:00;16.578,00;16.578,50;0,50;13.921,50
27.11.2024 08:00;27.11.2024 08:15;16.676,75;16.677,25;0,50;13.904,00
27.11.2024 08:15;27.11.2024 08:30;16.953,00;16.953,50;0,50;13.970,25
27.11.2024 08:30;27.11.2024 08:45;17.020,50;17.021,00;0,50;13.834,75
27.11.2024 08:45;27.11.2024 09:00;17.080,50;17.081,00;0,50;13.623,50
27.11.2024 09:00;27.11.2024 09:15;17.015,75;17.016,25;0,50;13.244,50
27.11.2024 09:15;27.11.2024 09:30;17.016,25;17.033,75;17,50;12.919,50
27.11.2024 09:30;27.11.2024 09:45;17.113,50;17.180,75;67,25;12.641,50
27.11.2024 09:45;27.11.2024 10:00;17.155,25;17.234,50;79,25;12.302,00
27.11.2024 10:00;27.11.2024 10:15;17.051,00;17.079,50;28,50;11.869,75
27.11.2024 10:15;27.11.2024 10:30;17.150,00;17.172,50;22,50;11.609,50
27.11.2024 10:30;27.11.2024 10:45;17.229,25;17.251,00;21,75;11.374,50
27.11.2024 10:45;27.11.2024 11:00;17.225,75;17.296,00;70,25;11.093,25
27.11.2024 11:00;27.11.2024 11:15;17.225,75;17.297,75;72,00;10.745,75
27.11.2024 11:15;27.11.2024 11:30;17.293,25;17.335,00;41,75;10.475,75
27.11.2024 11:30;27.11.2024 11:45;17.254,75;17.302,00;47,25;10.161,00
27.11.2024 11:45;27.11.2024 12:00;17.237,25;17.332,00;94,75;9.854,75
27.11.2024 12:00;27.11.2024 12:15;17.194,75;17.233,25;38,50;9.563,50
27.11.2024 12:15;27.11.2024 12:30;17.115,50;17.221,75;106,25;9.221,25
27.11.2024 12:30;27.11.2024 12:45;17.072,50;17.195,00;122,50;8.959,75
27.11.2024 12:45;27.11.2024 13:00;16.992,00;17.139,25;147,25;8.681,75
27.11.2024 13:00;27.11.2024 13:15;17.050,00;17.187,75;137,75;8.597,00
27.11.2024 13:15;27.11.2024 13:30;16.848,50;16.939,50;91,00;8.452,75
27.11.2024 13:30;27.11.2024 13:45;16.717,50;16.800,00;82,50;8.288,25
27.11.2024 13:45;27.11.2024 14:00;16.575,00;16.665,25;90,25;8.162,00
27.11.2024 14:00;27.11.2024 14:15;16.527,75;16.611,50;83,75;8.225,00
27.11.2024 14:15;27.11.2024 14:30;16.476,25;16.580,50;104,25;8.110,50
27.11.2024 14:30;27.11.2024 14:45;16.491,75;16.591,75;100,00;8.257,75
27.11.2024 14:45;27.11.2024 15:00;16.478,25;16.566,25;88,00;8.330,50
27.11.2024 15:00;27.11.2024 15:15;16.608,50;16.691,25;82,75;8.346,00
27.11.2024 15:15;27.11.2024 15:30;16.631,50;16.782,00;150,50;8.342,50
27.11.2024 15:30;27.11.2024 15:45;16.684,25;16.830,25;146,00;8.300,25
27.11.2024 15:45;27.11.2024 16:00;16.729,75;16.890,75;161,00;8.171,75
27.11.2024 16:00;27.11.2024 16:15;16.830,25;16.941,50;111,25;8.018,50
27.11.2024 16:15;27.11.2024 16:30;16.980,00;17.175,75;195,75;7.676,75
27.11.2024 16:30;27.11.2024 16:45;17.198,25;17.393,75;195,50;7.538,75
27.11.2024 16:45;27.11.2024 17:00;17.387,00;17.688,75;301,75;7.414,25
27.11.2024 17:00;27.11.2024 17:15;17.480,00;17.680,50;200,50;7.107,50
27.11.2024 17:15;27.11.2024 17:30;17.582,75;17.813,50;230,75;6.776,00
27.11.2024 17:30;27.11.2024 17:45;17.729,75;18.077,25;347,50;6.589,50
27.11.2024 17:45;27.11.2024 18:00;17.856,25;18.265,00;408,75;6.388,25
27.11.2024 18:00;27.11.2024 18:15;17.764,00;17.915,00;151,00;5.991,25
27.11.2024 18:15;27.11.2024 18:30;17.720,00;17.873,75;153,75;5.746,00
27.11.2024 18:30;27.11.2024 18:45;17.646,25;17.934,00;287,75;5.487,50
27.11.2024 18:45;27.11.2024 19:00;17.597,75;17.945,25;347,50;5.417,75
27.11.2024 19:00;27.11.2024 19:15;17.483,00;17.639,00;156,00;5.354,25
27.11.2024 19:15;27.11.2024 19:30;17.324,75;17.550,00;225,25;5.197,25
27.11.2024 19:30;27.11.2024 19:45;17.109,50;17.418,00;308,50;5.026,50
27.11.2024 19:45;27.11.2024 20:00;16.986,50;17.390,25;403,75;5.008,75
27.11.2024 20:00;27.11.2024 20:15;16.767,75;17.134,00;366,25;4.801,00
27.11.2024 20:15;27.11.2024 20:30;16.448,25;16.803,50;355,25;4.521,00
27.11.2024 20:30;27.11.2024 20:45;16.280,75;16.783,75;503,00;4.371,00
27.11.2024 20:45;27.11.2024 21:00;16.078,75;16.678,25;599,50;4.173,25
27.11.2024 21:00;27.11.2024 21:15;15.854,50;16.299,50;445,00;3.814,50
27.11.2024 21:15;27.11.2024 21:30;15.693,25;16.247,25;554,00;3.637,25
27.11.2024 21:30;27.11.2024 21:45;15.498,25;16.171,75;673,50;3.492,50
27.11.2024 21:45;27.11.2024 22:00;15.271,75;16.167,25;895,50;3.351,25
27.11.2024 22:00;27.11.2024 22:15;15.095,25;15.687,00;591,75;3.603,00
27.11.2024 22:15;27.11.2024 22:30;14.847,25;15.615,75;768,50;3.395,25
27.11.2024 22:30;27.11.2024 22:45;14.574,00;15.309,00;735,00;3.200,75
27.11.2024 22:45;27.11.2024 23:00;14.431,75;15.405,25;973,50;3.135,25
27.11.2024 23:00;27.11.2024 23:15;14.197,50;14.929,50;732,00;2.995,75
27.11.2024 23:15;27.11.2024 23:30;13.835,75;14.741,75;906,00;2.698,25
27.11.2024 23:30;27.11.2024 23:45;13.624,50;14.581,25;956,75;2.541,75
27.11.2024 23:45;28.11.2024 00:00;13.404,25;14.424,25;1.020,00;2.514,75
28.11.2024 00:00;28.11.2024 00:15;13.039,50;14.250,50;1.211,00;2.461,50
28.11.2024 00:15;28.11.2024 00:30;12.952,25;14.124,00;1.171,75;2.392,25
28.11.2024 00:30;28.11.2024 00:45;12.885,50;14.230,25;1.344,75;2.333,00
28.11.2024 00:45;28.11.2024 01:00;12.824,75;14.154,00;1.329,25;2.262,25
28.11.2024 01:00;28.11.2024 01:15;12.591,75;13.861,00;1.269,25;1.797,50
28.11.2024 01:15;28.11.2024 01:30;12.492,75;13.715,00;1.222,25;1.640,75
28.11.2024 01:30;28.11.2024 01:45;12.437,75;13.820,25;1.382,50;1.503,00
28.11.2024 01:45;28.11.2024 02:00;12.359,00;13.720,50;1.361,50;1.314,50
28.11.2024 02:00;28.11.2024 02:15;12.318,75;13.722,00;1.403,25;1.185,50
28.11.2024 02:15;28.11.2024 02:30;12.343,25;13.671,25;1.328,00;1.173,25
28.11.2024 02:30;28.11.2024 02:45;12.379,50;13.709,25;1.329,75;1.252,25
28.11.2024 02:45;28.11.2024 03:00;12.324,75;13.650,25;1.325,50;1.246,00
28.11.2024 03:00;28.11.2024 03:15;12.209,25;13.533,75;1.324,50;998,75
28.11.2024 03:15;28.11.2024 03:30;12.228,75;13.504,25;1.275,50;1.005,50
28.11.2024 03:30;28.11.2024 03:45;12.244,75;13.534,25;1.289,50;1.003,25
28.11.2024 03:45;28.11.2024 04:00;12.307,75;13.601,25;1.293,50;1.115,75
28.11.2024 04:00;28.11.2024 04:15;12.488,00;13.762,75;1.274,75;1.481,25
28.11.2024 04:15;28.11.2024 04:30;12.533,75;13.798,25;1.264,50;1.525,50
28.11.2024 04:30;28.11.2024 04:45;12.563,50;13.768,25;1.204,75;1.724,75
28.11.2024 04:45;28.11.2024 05:00;12.601,00;13.750,75;1.149,75;1.953,00
28.11.2024 05:00;28.11.2024 05:15;12.881,75;13.980,50;1.098,75;2.435,75
28.11.2024 05:15;28.11.2024 05:30;12.966,50;14.036,25;1.069,75;2.717,75
28.11.2024 05:30;28.11.2024 05:45;13.117,25;13.997,25;880,00;3.186,00
28.11.2024 05:45;28.11.2024 06:00;13.471,75;14.250,00;778,25;3.630,00
28.11.2024 06:00;28.11.2024 06:15;14.210,25;15.073,50;863,25;3.996,50
28.11.2024 06:15;28.11.2024 06:30;14.841,50;15.517,50;676,00;4.716,50
28.11.2024 06:30;28.11.2024 06:45;15.223,00;15.695,25;472,25;5.212,75
28.11.2024 06:45;28.11.2024 07:00;15.446,50;15.825,25;378,75;5.378,75
28.11.2024 07:00;28.11.2024 07:15;15.942,50;16.266,75;324,25;5.789,00
28.11.2024 07:15;28.11.2024 07:30;16.182,75;16.333,75;151,00;6.029,75
28.11.2024 07:30;28.11.2024 07:45;16.372,25;16.438,25;66,00;6.301,25
28.11.2024 07:45;28.11.2024 08:00;16.603,75;16.610,25;6,50;6.613,25
28.11.2024 08:00;28.11.2024 08:15;16.912,50;16.916,25;3,75;7.017,25
28.11.2024 08:15;28.11.2024 08:30;17.048,50;17.052,25;3,75;7.246,25
28.11.2024 08:30;28.11.2024 08:45;17.142,00;17.144,50;2,50;7.299,00
28.11.2024 08:45;28.11.2024 09:00;17.240,75;17.243,25;2,50;7.375,25
28.11.2024 09:00;28.11.2024 09:15;17.251,75;17.256,75;5,00;7.270,00
28.11.2024 09:15;28.11.2024 09:30;17.324,75;17.328,25;3,50;7.266,25
28.11.2024 09:30;28.11.2024 09:45;17.325,00;17.339,75;14,75;7.187,00
28.11.2024 09:45;28.11.2024 10:00;17.431,00;17.447,00;16,00;7.166,00
28.11.2024 10:00;28.11.2024 10:15;17.349,50;17.483,75;134,25;6.968,50
28.11.2024 10:15;28.11.2024 10:30;17.410,50;17.666,50;256,00;6.736,00
28.11.2024 10:30;28.11.2024 10:45;17.427,00;17.753,75;326,75;6.670,25
28.11.2024 10:45;28.11.2024 11:00;17.566,50;17.910,75;344,25;6.697,75
28.11.2024 11:00;28.11.2024 11:15;17.583,50;17.655,00;71,50;6.611,00
28.11.2024 11:15;28.11.2024 11:30;17.785,50;17.985,00;199,50;6.692,75
28.11.2024 11:30;28.11.2024 11:45;17.895,50;18.160,75;265,25;6.694,75
28.11.2024 11:45;28.11.2024 12:00;17.881,75;18.144,00;262,25;6.622,75
28.11.2024 12:00;28.11.2024 12:15;17.719,50;18.054,75;335,25;6.344,50
28.11.2024 12:15;28.11.2024 12:30;17.680,00;18.038,50;358,50;6.406,50
28.11.2024 12:30;28.11.2024 12:45;17.583,25;17.918,50;335,25;6.502,50
28.11.2024 12:45;28.11.2024 13:00;17.537,50;17.907,25;369,75;6.581,75
28.11.2024 13:00;28.11.2024 13:15;17.774,00;17.995,50;221,50;6.822,75
28.11.2024 13:15;28.11.2024 13:30;17.586,50;17.770,25;183,75;6.736,25
28.11.2024 13:30;28.11.2024 13:45;17.547,50;17.687,75;140,25;6.882,75
28.11.2024 13:45;28.11.2024 14:00;17.471,25;17.602,25;131,00;7.087,75
28.11.2024 14:00;28.11.2024 14:15;17.425,75;17.928,00;502,25;7.227,75
28.11.2024 14:15;28.11.2024 14:30;17.321,75;17.574,50;252,75;7.334,50
28.11.2024 14:30;28.11.2024 14:45;17.256,50;17.418,75;162,25;7.538,25
28.11.2024 14:45;28.11.2024 15:00;17.280,50;17.404,00;123,50;7.821,75
28.11.2024 15:00;28.11.2024 15:15;17.325,25;17.565,25;240,00;8.272,25
28.11.2024 15:15;28.11.2024 15:30;17.322,00;17.414,50;92,50;8.513,75
28.11.2024 15:30;28.11.2024 15:45;17.284,75;17.425,75;141,00;8.589,75
28.11.2024 15:45;28.11.2024 16:00;17.324,00;17.499,75;175,75;8.840,00
28.11.2024 16:00;28.11.2024 16:15;17.461,50;17.783,75;322,25;9.291,50
28.11.2024 16:15;28.11.2024 16:30;17.445,50;17.609,00;163,50;9.402,50
28.11.2024 16:30;28.11.2024 16:45;17.538,25;17.606,75;68,50;9.664,25
28.11.2024 16:45;28.11.2024 17:00;17.715,00;17.812,75;97,75;9.992,75
28.11.2024 17:00;28.11.2024 17:15;17.687,25;17.718,50;31,25;10.109,50
28.11.2024 17:15;28.11.2024 17:30;17.725,50;17.778,50;53,00;10.311,75
28.11.2024 17:30;28.11.2024 17:45;17.782,50;17.826,50;44,00;10.479,00
28.11.2024 17:45;28.11.2024 18:00;17.806,75;17.849,00;42,25;10.569,50
28.11.2024 18:00;28.11.2024 18:15;17.687,50;17.764,25;76,75;10.477,00
28.11.2024 18:15;28.11.2024 18:30;17.596,50;17.644,25;47,75;10.444,50
28.11.2024 18:30;28.11.2024 18:45;17.566,00;17.582,50;16,50;10.581,75
28.11.2024 18:45;28.11.2024 19:00;17.500,75;17.531,25;30,50;10.696,50
28.11.2024 19:00;28.11.2024 19:15;17.431,75;17.460,75;29,00;10.826,50
28.11.2024 19:15;28.11.2024 19:30;17.242,00;17.266,50;24,50;10.829,50
28.11.2024 19:30;28.11.2024 19:45;17.070,25;17.097,75;27,50;10.838,50
28.11.2024 19:45;28.11.2024 20:00;16.927,75;16.953,75;26,00;10.827,50
28.11.2024 20:00;28.11.2024 20:15;16.725,25;16.760,25;35,00;10.781,50
28.11.2024 20:15;28.11.2024 20:30;16.375,25;16.421,00;45,75;10.604,75
28.11.2024 20:30;28.11.2024 20:45;16.114,25;16.153,00;38,75;10.537,25
28.11.2024 20:45;28.11.2024 21:00;15.902,00;15.963,75;61,75;10.551,00
28.11.2024 21:00;28.11.2024 21:15;15.666,75;15.700,25;33,50;10.523,00
28.11.2024 21:15;28.11.2024 21:30;15.467,75;15.525,50;57,75;10.542,25
28.11.2024 21:30;28.11.2024 21:45;15.201,25;15.279,75;78,50;10.507,50
28.11.2024 21:45;28.11.2024 22:00;14.964,25;15.189,75;225,50;10.482,25
28.11.2024 22:00;28.11.2024 22:15;14.785,75;14.826,25;40,50;10.609,25
28.11.2024 22:15;28.11.2024 22:30;14.509,00;14.538,75;29,75;10.470,25
28.11.2024 22:30;28.11.2024 22:45;14.237,00;14.282,50;45,50;10.408,50
28.11.2024 22:45;28.11.2024 23:00;13.949,75;14.081,25;131,50;10.291,00
28.11.2024 23:00;28.11.2024 23:15;13.732,75;13.857,25;124,50;10.185,75
28.11.2024 23:15;28.11.2024 23:30;13.504,00;13.623,00;119,00;10.075,00
28.11.2024 23:30;28.11.2024 23:45;13.242,50;13.399,50;157,00;9.945,00
28.11.2024 23:45;29.11.2024 00:00;13.001,75;13.255,25;253,50;9.819,00
29.11.2024 00:00;29.11.2024 00:15;12.786,25;12.839,25;53,00;9.715,75
29.11.2024 00:15;29.11.2024 00:30;12.569,00;12.625,75;56,75;9.637,25
29.11.2024 00:30;29.11.2024 00:45;12.394,00;12.534,50;140,50;9.580,75
29.11.2024 00:45;29.11.2024 01:00;12.240,50;12.465,25;224,75;9.533,50
29.11.2024 01:00;29.11.2024 01:15;12.169,00;12.456,00;287,00;9.569,50
29.11.2024 01:15;29.11.2024 01:30;12.107,00;12.460,00;353,00;9.603,00
29.11.2024 01:30;29.11.2024 01:45;12.091,50;12.536,00;444,50;9.707,75
29.11.2024 01:45;29.11.2024 02:00;11.968,25;12.422,50;454,25;9.696,00
29.11.2024 02:00;29.11.2024 02:15;11.807,00;12.329,00;522,00;9.631,00
29.11.2024 02:15;29.11.2024 02:30;11.781,00;12.334,50;553,50;9.737,75
29.11.2024 02:30;29.11.2024 02:45;11.807,25;12.367,50;560,25;9.887,50
29.11.2024 02:45;29.11.2024 03:00;11.833,50;12.375,50;542,00;9.961,50
29.11.2024 03:00;29.11.2024 03:15;11.852,25;12.510,25;658,00;10.024,75
29.11.2024 03:15;29.11.2024 03:30;11.884,75;12.565,50;680,75;10.121,00
29.11.2024 03:30;29.11.2024 03:45;11.925,25;12.683,25;758,00;10.230,25
29.11.2024 03:45;29.11.2024 04:00;12.012,25;12.755,50;743,25;10.372,25
29.11.2024 04:00;29.11.2024 04:15;12.149,75;12.837,75;688,00;10.549,75
29.11.2024 04:15;29.11.2024 04:30;12.213,75;12.805,50;591,75;10.665,50
29.11.2024 04:30;29.11.2024 04:45;12.336,75;12.969,25;632,50;10.836,00
29.11.2024 04:45;29.11.2024 05:00;12.472,50;12.959,50;487,00;11.010,50
29.11.2024 05:00;29.11.2024 05:15;12.685,00;13.047,00;362,00;11.238,50
29.11.2024 05:15;29.11.2024 05:30;12.849,00;13.239,00;390,00;11.428,00
29.11.2024 05:30;29.11.2024 05:45;13.140,25;13.341,75;201,50;11.733,25
29.11.2024 05:45;29.11.2024 06:00;13.468,25;13.575,00;106,75;12.079,75
29.11.2024 06:00;29.11.2024 06:15;14.245,50;14.531,00;285,50;12.877,75
29.11.2024 06:15;29.11.2024 06:30;14.693,50;14.807,25;113,75;13.367,75
29.11.2024 06:30;29.11.2024 06:45;15.027,75;15.030,25;2,50;13.733,50
29.11.2024 06:45;29.11.2024 07:00;15.396,75;15.398,00;1,25;14.134,75
29.11.2024 07:00;29.11.2024 07:15;15.846,25;15.847,25;1,00;14.611,50
29.11.2024 07:15;29.11.2024 07:30;16.193,00;16.193,75;0,75;14.983,00
29.11.2024 07:30;29.11.2024 07:45;16.276,50;16.277,25;0,75;15.108,50
29.11.2024 07:45;29.11.2024 08:00;16.431,00;16.431,75;0,75;15.290,25
29.11.2024 08:00;29.11.2024 08:15;16.625,25;16.626,00;0,75;15.454,75
29.11.2024 08:15;29.11.2024 08:30;16.732,25;16.733,25;1,00;15.457,25
29.11.2024 08:30;29.11.2024 08:45;16.829,25;16.830,00;0,75;15.355,25
29.11.2024 08:45;29.11.2024 09:00;16.781,25;16.782,00;0,75;15.071,25
29.11.2024 09:00;29.11.2024 09:15;16.696,00;16.697,00;1,00;14.720,00
29.11.2024 09:15;29.11.2024 09:30;16.789,25;16.791,00;1,75;14.527,25
29.11.2024 09:30;29.11.2024 09:45;16.696,75;16.699,00;2,25;14.110,00
29.11.2024 09:45;29.11.2024 10:00;16.780,75;16.810,25;29,50;13.853,50
29.11.2024 10:00;29.11.2024 10:15;16.789,25;16.822,00;32,75;13.511,00
29.11.2024 10:15;29.11.2024 10:30;16.542,00;16.636,00;94,00;12.916,75
29.11.2024 10:30;29.11.2024 10:45;16.845,00;16.958,25;113,25;12.941,25
29.11.2024 10:45;29.11.2024 11:00;16.832,50;16.960,00;127,50;12.710,50
29.11.2024 11:00;29.11.2024 11:15;16.797,00;16.898,25;101,25;12.497,00
29.11.2024 11:15;29.11.2024 11:30;16.857,25;16.986,50;129,25;12.475,00
29.11.2024 11:30;29.11.2024 11:45;16.832,50;16.970,50;138,00;12.406,50
29.11.2024 11:45;29.11.2024 12:00;16.620,75;16.849,00;228,25;12.162,25
29.11.2024 12:00;29.11.2024 12:15;16.499,75;16.640,75;141,00;12.053,50
29.11.2024 12:15;29.11.2024 12:30;16.426,75;16.480,75;54,00;12.011,25
29.11.2024 12:30;29.11.2024 12:45;16.455,50;16.502,25;46,75;12.066,00
29.11.2024 12:45;29.11.2024 13:00;16.386,50;16.469,75;83,25;12.067,25
29.11.2024 13:00;29.11.2024 13:15;16.159,50;16.295,75;136,25;11.926,00
29.11.2024 13:15;29.11.2024 13:30;16.020,25;16.155,50;135,25;11.962,75
29.11.2024 13:30;29.11.2024 13:45;15.948,50;15.993,50;45,00;12.055,25
29.11.2024 13:45;29.11.2024 14:00;15.779,50;15.819,75;40,25;12.096,75
29.11.2024 14:00;29.11.2024 14:15;15.711,50;15.777,00;65,50;12.244,50
29.11.2024 14:15;29.11.2024 14:30;15.604,75;15.669,50;64,75;12.367,50
29.11.2024 14:30;29.11.2024 14:45;15.623,25;15.660,00;36,75;12.627,75
29.11.2024 14:45;29.11.2024 15:00;15.542,00;15.565,00;23,00;12.796,00
29.11.2024 15:00;29.11.2024 15:15;15.662,25;15.698,75;36,50;13.196,00
29.11.2024 15:15;29.11.2024 15:30;15.688,00;15.726,00;38,00;13.471,00
29.11.2024 15:30;29.11.2024 15:45;15.695,75;15.700,50;4,75;13.664,00
29.11.2024 15:45;29.11.2024 16:00;15.759,25;15.761,50;2,25;13.858,75
29.11.2024 16:00;29.11.2024 16:15;15.860,75;15.862,50;1,75;13.990,25
29.11.2024 16:15;29.11.2024 16:30;15.900,50;15.901,75;1,25;13.960,00
29.11.2024 16:30;29.11.2024 16:45;16.128,25;16.129,25;1,00;14.061,75
29.11.2024 16:45;29.11.2024 17:00;16.276,50;16.277,50;1,00;14.057,75
29.11.2024 17:00;29.11.2024 17:15;16.382,50;16.388,50;6,00;13.969,25
29.11.2024 17:15;29.11.2024 17:30;16.397,00;16.402,00;5,00;13.760,75
29.11.2024 17:30;29.11.2024 17:45;16.359,50;16.369,50;10,00;13.503,25
29.11.2024 17:45;29.11.2024 18:00;16.404,00;16.426,50;22,50;13.346,00
29.11.2024 18:00;29.11.2024 18:15;16.341,00;16.385,50;44,50;13.081,75
29.11.2024 18:15;29.11.2024 18:30;16.350,00;16.394,75;44,75;12.927,00
29.11.2024 18:30;29.11.2024 18:45;16.303,25;16.353,50;50,25;12.761,00
29.11.2024 18:45;29.11.2024 19:00;16.199,00;16.246,50;47,50;12.577,75
29.11.2024 19:00;29.11.2024 19:15;16.084,50;16.121,00;36,50;12.343,00
29.11.2024 19:15;29.11.2024 19:30;15.952,00;15.988,75;36,75;12.102,00
29.11.2024 19:30;29.11.2024 19:45;15.866,25;15.904,25;38,00;11.912,50
29.11.2024 19:45;29.11.2024 20:00;15.732,75;15.770,75;38,00;11.696,25
29.11.2024 20:00;29.11.2024 20:15;15.498,75;15.534,50;35,75;11.398,75
29.11.2024 20:15;29.11.2024 20:30;15.374,75;15.414,00;39,25;11.213,75
29.11.2024 20:30;29.11.2024 20:45;15.155,00;15.222,25;67,25;10.888,25
29.11.2024 20:45;29.11.2024 21:00;14.956,25;15.024,25;68,00;10.562,00
29.11.2024 21:00;29.11.2024 21:15;14.783,50;14.825,00;41,50;10.262,75
29.11.2024 21:15;29.11.2024 21:30;14.617,00;14.703,00;86,00;9.922,25
29.11.2024 21:30;29.11.2024 21:45;14.484,25;14.643,25;159,00;9.688,00
29.11.2024 21:45;29.11.2024 22:00;14.303,50;14.635,50;332,00;9.339,75
29.11.2024 22:00;29.11.2024 22:15;14.156,50;14.612,25;455,75;9.240,00
29.11.2024 22:15;29.11.2024 22:30;14.091,00;14.284,00;193,00;9.123,50
29.11.2024 22:30;29.11.2024 22:45;13.841,50;14.025,75;184,25;8.851,00
29.11.2024 22:45;29.11.2024 23:00;13.666,75;14.072,00;405,25;8.675,50
29.11.2024 23:00;29.11.2024 23:15;13.527,50;13.630,75;103,25;8.496,75
29.11.2024 23:15;29.11.2024 23:30;13.291,75;13.508,25;216,50;8.218,50
29.11.2024 23:30;29.11.2024 23:45;13.084,00;13.272,25;188,25;8.064,50
29.11.2024 23:45;30.11.2024 00:00;12.903,00;13.231,25;328,25;7.926,50
30.11.2024 00:00;30.11.2024 00:15;12.478,50;12.551,00;72,50;7.476,00
30.11.2024 00:15;30.11.2024 00:30;12.273,00;12.362,00;89,00;7.209,50
30.11.2024 00:30;30.11.2024 00:45;12.147,50;12.315,25;167,75;7.025,50
30.11.2024 00:45;30.11.2024 01:00;12.119,50;12.343,50;224,00;6.986,00
30.11.2024 01:00;30.11.2024 01:15;12.028,00;12.170,25;142,25;6.868,00
30.11.2024 01:15;30.11.2024 01:30;11.968,75;12.244,00;275,25;6.803,25
30.11.2024 01:30;30.11.2024 01:45;11.886,75;12.116,25;229,50;6.666,50
30.11.2024 01:45;30.11.2024 02:00;11.851,75;12.148,50;296,75;6.543,50
30.11.2024 02:00;30.11.2024 02:15;11.798,00;12.093,25;295,25;6.461,50
30.11.2024 02:15;30.11.2024 02:30;11.737,50;12.196,25;458,75;6.367,50
30.11.2024 02:30;30.11.2024 02:45;11.718,50;12.211,50;493,00;6.302,75
30.11.2024 02:45;30.11.2024 03:00;11.712,50;12.269,50;557,00;6.278,25
30.11.2024 03:00;30.11.2024 03:15;11.787,50;12.843,50;1.056,00;6.311,00
30.11.2024 03:15;30.11.2024 03:30;11.849,00;12.930,50;1.081,50;6.311,50
30.11.2024 03:30;30.11.2024 03:45;11.834,25;12.967,50;1.133,25;6.301,25
30.11.2024 03:45;30.11.2024 04:00;11.825,75;13.014,25;1.188,50;6.400,00
30.11.2024 04:00;30.11.2024 04:15;11.900,25;13.106,25;1.206,00;6.490,00
30.11.2024 04:15;30.11.2024 04:30;11.964,00;13.162,00;1.198,00;6.454,25
30.11.2024 04:30;30.11.2024 04:45;11.956,75;13.066,25;1.109,50;6.385,25
30.11.2024 04:45;30.11.2024 05:00;11.983,75;13.122,25;1.138,50;6.411,50
30.11.2024 05:00;30.11.2024 05:15;12.091,50;13.015,00;923,50;6.508,00
30.11.2024 05:15;30.11.2024 05:30;12.111,75;13.017,25;905,50;6.519,50
30.11.2024 05:30;30.11.2024 05:45;12.152,50;13.058,75;906,25;6.575,50
